group,company,ticker_x,db_ticker,fiscal_year,revenue_annual_growth,op_income_annual_growth,annual_observations,revenue_growth_bucket_floor,revenue_growth_bucket_label,op_income_growth_bucket_floor,op_income_growth_bucket_label,company_best_growth_metric,company_avg_growth_rate,avg_pair_corr,pc1_share,strong_pair_share
Server Networking,Lumentum,LITE,LITE,2018,0.07872416676621663,,1,0.0,0%~10%,,,annual revenue YoY,0.07872416676621663,0.26850462030617206,0.3860319443723793,0.09090909090909091
Server Networking,MACOM Technology,MTSI,MTSI,2018,0.29416631598467924,0.3127229488703922,1,0.2,20%~30%,0.30000000000000004,30%~40%,annual revenue YoY,0.29416631598467924,0.26850462030617206,0.3860319443723793,0.09090909090909091
Server Networking,Applied Optoelectronics,AAOI,AAOI,2019,0.466474629189952,2.777193744569939,1,0.4,40%~50%,2.7,270%~280%,annual revenue YoY,0.466474629189952,0.3888918886829879,0.49682202637801925,0.21212121212121213
Server Networking,Arista Networks,ANET,ANET,2019,0.4578764699995661,0.9320238775065837,1,0.4,40%~50%,0.9,90%~100%,annual revenue YoY,0.4578764699995661,0.3888918886829879,0.49682202637801925,0.21212121212121213
Server Networking,Broadcom,AVGO,AVGO,2019,0.33202416918429,,1,0.30000000000000004,30%~40%,,,annual revenue YoY,0.33202416918429,0.3888918886829879,0.49682202637801925,0.21212121212121213
Server Networking,Cisco,CSCO,CSCO,2019,-0.025219810343777294,-0.05426540284360193,1,-0.1,-10%~0%,-0.1,-10%~0%,annual revenue YoY,-0.025219810343777294,0.3888918886829879,0.49682202637801925,0.21212121212121213
Server Networking,Coherent Corp,COHR,COHR,2019,0.17508123633972272,0.2586017230675395,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.17508123633972272,0.3888918886829879,0.49682202637801925,0.21212121212121213
Server Networking,Fabrinet,FN,FN,2019,0.45430700068697427,0.5161160931725068,1,0.4,40%~50%,0.5,50%~60%,annual revenue YoY,0.45430700068697427,0.3888918886829879,0.49682202637801925,0.21212121212121213
Server Networking,Lumentum,LITE,LITE,2019,0.10919158361018821,3.139130434782609,1,0.1,10%~20%,3.1,310%~320%,annual revenue YoY,0.10919158361018821,0.3888918886829879,0.49682202637801925,0.21212121212121213
Server Networking,MACOM Technology,MTSI,MTSI,2019,0.28370975386616415,-2.214070048309179,1,0.2,20%~30%,,,annual revenue YoY,0.28370975386616415,0.3888918886829879,0.49682202637801925,0.21212121212121213
Server Networking,Semtech,SMTC,SMTC,2019,0.11026296410379866,1.8027934264475483,1,0.1,10%~20%,1.8,180%~190%,annual revenue YoY,0.11026296410379866,0.3888918886829879,0.49682202637801925,0.21212121212121213
Server Networking,Applied Optoelectronics,AAOI,AAOI,2020,-0.30043235014869396,-1.1238398638313534,1,-0.4,-40%~-30%,,,annual revenue YoY,-0.30043235014869396,0.4971288296121833,0.5583207099643993,0.24242424242424243
Server Networking,Arista Networks,ANET,ANET,2020,0.3068808749436578,-0.41874702299945565,1,0.30000000000000004,30%~40%,-0.5,-50%~-40%,annual revenue YoY,0.3068808749436578,0.4971288296121833,0.5583207099643993,0.24242424242424243
Server Networking,Broadcom,AVGO,AVGO,2020,0.182127466545702,1.165752846900042,1,0.1,10%~20%,1.1,110%~120%,annual revenue YoY,0.182127466545702,0.4971288296121833,0.5583207099643993,0.24242424242424243
Server Networking,Cisco,CSCO,CSCO,2020,0.027601291532131977,0.028063142069656655,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.027601291532131977,0.4971288296121833,0.5583207099643993,0.24242424242424243
Server Networking,Coherent Corp,COHR,COHR,2020,0.19211847998963005,0.1835214095330404,1,0.1,10%~20%,0.1,10%~20%,annual revenue YoY,0.19211847998963005,0.4971288296121833,0.5583207099643993,0.24242424242424243
Server Networking,Fabrinet,FN,FN,2020,-0.03418890664489016,-0.11347960012850322,1,-0.1,-10%~0%,-0.2,-20%~-10%,annual revenue YoY,-0.03418890664489016,0.4971288296121833,0.5583207099643993,0.24242424242424243
Server Networking,Lumentum,LITE,LITE,2020,0.24570686900958472,1.939075630252101,1,0.2,20%~30%,1.9000000000000001,190%~200%,annual revenue YoY,0.24570686900958472,0.4971288296121833,0.5583207099643993,0.24242424242424243
Server Networking,MACOM Technology,MTSI,MTSI,2020,-0.18371371491702593,,1,-0.2,-20%~-10%,,,annual revenue YoY,-0.18371371491702593,0.4971288296121833,0.5583207099643993,0.24242424242424243
Server Networking,Applied Optoelectronics,AAOI,AAOI,2021,-0.2863664404688463,,1,-0.30000000000000004,-30%~-20%,,,annual revenue YoY,-0.2863664404688463,0.09848860847509489,0.27437986609089576,0.030303030303030304
Server Networking,Arista Networks,ANET,ANET,2021,0.12054510407094265,1.9478062682231743,1,0.1,10%~20%,1.9000000000000001,190%~200%,annual revenue YoY,0.12054510407094265,0.09848860847509489,0.27437986609089576,0.030303030303030304
Server Networking,Broadcom,AVGO,AVGO,2021,0.0838929393706831,-0.32930866601752673,1,0.0,0%~10%,-0.4,-40%~-30%,annual revenue YoY,0.0838929393706831,0.09848860847509489,0.27437986609089576,0.030303030303030304
Server Networking,Cisco,CSCO,CSCO,2021,0.05217920129738496,0.15517101307986025,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.05217920129738496,0.09848860847509489,0.27437986609089576,0.030303030303030304
Server Networking,Fabrinet,FN,FN,2021,0.15482624779051335,0.3071388983628922,1,0.1,10%~20%,0.30000000000000004,30%~40%,annual revenue YoY,0.15482624779051335,0.09848860847509489,0.27437986609089576,0.030303030303030304
Server Networking,Lumentum,LITE,LITE,2021,0.25454836899895805,-1.1543959971408149,1,0.2,20%~30%,,,annual revenue YoY,0.25454836899895805,0.09848860847509489,0.27437986609089576,0.030303030303030304
Server Networking,MACOM Technology,MTSI,MTSI,2021,-0.12393100957576986,,1,-0.2,-20%~-10%,,,annual revenue YoY,-0.12393100957576986,0.09848860847509489,0.27437986609089576,0.030303030303030304
Server Networking,Semtech,SMTC,SMTC,2021,0.15235764470705826,0.25473055743866024,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.15235764470705826,0.09848860847509489,0.27437986609089576,0.030303030303030304
Server Networking,Accton Technology,2345.TW,2345.TW,2022,,,1,,,,,annual op income YoY,,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,Applied Optoelectronics,AAOI,AAOI,2022,0.22921643824133442,,1,0.2,20%~30%,,,annual revenue YoY,0.22921643824133442,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,Arista Networks,ANET,ANET,2022,-0.038658384722151884,-0.13166222787034587,1,-0.1,-10%~0%,-0.2,-20%~-10%,annual revenue YoY,-0.038658384722151884,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,Astera Labs,ALAB,ALAB,2022,,,1,,,,,annual op income YoY,,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,Broadcom,AVGO,AVGO,2022,0.057131477629773775,0.16550522648083632,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.057131477629773775,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,Cisco,CSCO,CSCO,2022,-0.05015027743526512,-0.04212673183768201,1,-0.1,-10%~0%,-0.1,-10%~0%,annual revenue YoY,-0.05015027743526512,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,Coherent Corp,COHR,COHR,2022,1.0539207141217504,-0.7113327435051878,1,1.0,100%~110%,-0.8,-80%~-70%,annual revenue YoY,1.0539207141217504,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,Credo Technology,CRDO,CRDO,2022,,,1,,,,,annual op income YoY,,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,Fabrinet,FN,FN,2022,0.03629346066330674,-0.04271817744473716,1,0.0,0%~10%,-0.1,-10%~0%,annual revenue YoY,0.03629346066330674,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,Lumentum,LITE,LITE,2022,0.07238229093464499,,1,0.0,0%~10%,,,annual revenue YoY,0.07238229093464499,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,MACOM Technology,MTSI,MTSI,2022,0.060693444971863686,,1,0.0,0%~10%,,,annual revenue YoY,0.060693444971863686,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,Nokia,NOK,NOK,2022,,,1,,,,,annual op income YoY,,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,Semtech,SMTC,SMTC,2022,-0.12704800413267958,-0.5070190238770036,1,-0.2,-20%~-10%,-0.6000000000000001,-60%~-50%,annual revenue YoY,-0.12704800413267958,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,Zhongji Innolight,300308.SZ,300308.SZ,2022,,,1,,,,,annual op income YoY,,0.40425042288120994,0.5131933315584871,0.28205128205128205
Server Networking,Accton Technology,2345.TW,2345.TW,2023,0.04151943474016928,0.1405088179952061,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.04151943474016928,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,Applied Optoelectronics,AAOI,AAOI,2023,-0.09827681003141209,,1,-0.1,-10%~0%,,,annual revenue YoY,-0.09827681003141209,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,Arista Networks,ANET,ANET,2023,0.27206978863539844,0.32165234591615643,1,0.2,20%~30%,0.30000000000000004,30%~40%,annual revenue YoY,0.27206978863539844,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,Astera Labs,ALAB,ALAB,2023,0.44974459134615374,,1,0.4,40%~50%,,,annual revenue YoY,0.44974459134615374,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,Broadcom,AVGO,AVGO,2023,0.14911252511721362,1.1223218734429499,1,0.1,10%~20%,1.1,110%~120%,annual revenue YoY,0.14911252511721362,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,Cisco,CSCO,CSCO,2023,0.010486602705827464,-0.05778267254038183,1,0.0,0%~10%,-0.1,-10%~0%,annual revenue YoY,0.010486602705827464,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,Coherent Corp,COHR,COHR,2023,0.3049572890892751,9.185643000075991,1,0.30000000000000004,30%~40%,,,annual revenue YoY,0.3049572890892751,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,Credo Technology,CRDO,CRDO,2023,0.09031299340577692,-13.184451955577016,1,0.0,0%~10%,,,annual revenue YoY,0.09031299340577692,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,Fabrinet,FN,FN,2023,0.14466365702786388,0.2840752287013848,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.14466365702786388,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,Lumentum,LITE,LITE,2023,0.03824615751221261,1.5820676139147478,1,0.0,0%~10%,1.5,150%~160%,annual revenue YoY,0.03824615751221261,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,MACOM Technology,MTSI,MTSI,2023,0.14505213786962035,22.90850059031877,1,0.1,10%~20%,,,annual revenue YoY,0.14505213786962035,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,Nokia,NOK,NOK,2023,-0.11039097681074028,-0.3985270049099836,1,-0.2,-20%~-10%,-0.4,-40%~-30%,annual revenue YoY,-0.11039097681074028,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,Semtech,SMTC,SMTC,2023,0.08694786598284598,0.4412120979061316,1,0.0,0%~10%,0.4,40%~50%,annual revenue YoY,0.08694786598284598,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,Zhongji Innolight,300308.SZ,300308.SZ,2023,0.05666432994184478,0.4231175687233275,1,0.0,0%~10%,0.4,40%~50%,annual revenue YoY,0.05666432994184478,0.3612415878330422,0.4542560885082421,0.1282051282051282
Server Networking,Accton Technology,2345.TW,2345.TW,2024,0.27486316397205135,0.15053891545798326,1,0.2,20%~30%,0.1,10%~20%,annual revenue YoY,0.27486316397205135,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,Applied Optoelectronics,AAOI,AAOI,2024,0.053189327157138644,,1,0.0,0%~10%,,,annual revenue YoY,0.053189327157138644,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,Arista Networks,ANET,ANET,2024,0.48617876912671054,0.6513913655636887,1,0.4,40%~50%,0.6000000000000001,60%~70%,annual revenue YoY,0.48617876912671054,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,Astera Labs,ALAB,ALAB,2024,-0.3102233276335561,,1,-0.4,-40%~-30%,,,annual revenue YoY,-0.3102233276335561,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,Broadcom,AVGO,AVGO,2024,0.20958105646630232,0.6697969245216575,1,0.2,20%~30%,0.6000000000000001,60%~70%,annual revenue YoY,0.20958105646630232,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,Cisco,CSCO,CSCO,2024,0.03490706170460478,0.0885217797864879,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.03490706170460478,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,Coherent Corp,COHR,COHR,2024,0.06784687550207003,0.030277107025532102,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.06784687550207003,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,Credo Technology,CRDO,CRDO,2024,0.8140109375266198,,1,0.8,80%~90%,,,annual revenue YoY,0.8140109375266198,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,Fabrinet,FN,FN,2024,0.20372682044323853,0.356642985545893,1,0.2,20%~30%,0.30000000000000004,30%~40%,annual revenue YoY,0.20372682044323853,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,Lumentum,LITE,LITE,2024,-0.017328436997934404,-0.4244781783681214,1,-0.1,-10%~0%,-0.5,-50%~-40%,annual revenue YoY,-0.017328436997934404,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,MACOM Technology,MTSI,MTSI,2024,0.11245304158702951,0.6379101750574061,1,0.1,10%~20%,0.6000000000000001,60%~70%,annual revenue YoY,0.11245304158702951,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,Nokia,NOK,NOK,2024,-0.09073706121676606,0.08163265306122458,1,-0.1,-10%~0%,0.0,0%~10%,annual revenue YoY,-0.09073706121676606,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,Semtech,SMTC,SMTC,2024,0.24489470137804825,0.9346950210790328,1,0.2,20%~30%,0.9,90%~100%,annual revenue YoY,0.24489470137804825,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,Zhongji Innolight,300308.SZ,300308.SZ,2024,1.1892602232711478,1.6073106230880616,1,1.1,110%~120%,1.6,160%~170%,annual revenue YoY,1.1892602232711478,0.09085640511222463,0.3336804254058724,0.04395604395604396
Server Networking,Accton Technology,2345.TW,2345.TW,2025,1.2210915019331035,1.3337201756452894,1,1.2000000000000002,120%~130%,1.3,130%~140%,annual revenue YoY,1.2210915019331035,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,Applied Optoelectronics,AAOI,AAOI,2025,-0.023211769246649805,,1,-0.1,-10%~0%,,,annual revenue YoY,-0.023211769246649805,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,Arista Networks,ANET,ANET,2025,0.33754516343285434,0.4781554129182912,1,0.30000000000000004,30%~40%,0.4,40%~50%,annual revenue YoY,0.33754516343285434,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,Astera Labs,ALAB,ALAB,2025,0.44974459134615374,,1,0.4,40%~50%,,,annual revenue YoY,0.44974459134615374,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,Broadcom,AVGO,AVGO,2025,0.07878806131976024,0.13933216168717055,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.07878806131976024,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,Cisco,CSCO,CSCO,2025,0.10553368116841555,0.0760254850025055,1,0.1,10%~20%,0.0,0%~10%,annual revenue YoY,0.10553368116841555,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,Coherent Corp,COHR,COHR,2025,0.5558328127223653,,1,0.5,50%~60%,,,annual revenue YoY,0.5558328127223653,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,Credo Technology,CRDO,CRDO,2025,0.7298947190473057,,1,0.7000000000000001,70%~80%,,,annual revenue YoY,0.7298947190473057,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,Fabrinet,FN,FN,2025,0.16930816753778588,0.23071807860432836,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.16930816753778588,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,Lumentum,LITE,LITE,2025,0.031764568492350875,-1.381470491262776,1,0.0,0%~10%,,,annual revenue YoY,0.031764568492350875,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,MACOM Technology,MTSI,MTSI,2025,-0.03963890575706852,-0.19049700770309175,1,-0.1,-10%~0%,-0.2,-20%~-10%,annual revenue YoY,-0.03963890575706852,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,Nokia,NOK,NOK,2025,0.03480749219562962,-0.5081761006289308,1,0.0,0%~10%,-0.6000000000000001,-60%~-50%,annual revenue YoY,0.03480749219562962,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,Semtech,SMTC,SMTC,2025,0.021157900704318555,-0.36008192142990125,1,0.0,0%~10%,-0.4,-40%~-30%,annual revenue YoY,0.021157900704318555,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,Zhongji Innolight,300308.SZ,300308.SZ,2025,0.6025345593165545,1.2651798601953677,1,0.6000000000000001,60%~70%,1.2000000000000002,120%~130%,annual revenue YoY,0.6025345593165545,0.43455073841411485,0.5176975123272477,0.18681318681318682
Server Networking,Credo Technology,CRDO,CRDO,2026,0.04764541733172645,,1,0.0,0%~10%,,,annual revenue YoY,0.04764541733172645,0.5156568184544766,0.5761937973851392,0.3956043956043956
Server Networking,Semtech,SMTC,SMTC,2026,0.14834118273756736,-11.17599327578961,1,0.1,10%~20%,,,annual revenue YoY,0.14834118273756736,0.5156568184544766,0.5761937973851392,0.3956043956043956
Server ODM,Compal Electronics,2324.TW,2324.TW,2022,,,1,,,,,annual op income YoY,,0.2570684732141019,0.4066511076599036,0.09523809523809523
Server ODM,GIGABYTE,2376.TW,2376.TW,2022,,,1,,,,,annual op income YoY,,0.2570684732141019,0.4066511076599036,0.09523809523809523
Server ODM,Inventec,2356.TW,2356.TW,2022,,,1,,,,,annual op income YoY,,0.2570684732141019,0.4066511076599036,0.09523809523809523
Server ODM,MiTAC Holdings,3706.TW,3706.TW,2022,,,1,,,,,annual op income YoY,,0.2570684732141019,0.4066511076599036,0.09523809523809523
Server ODM,Quanta Computer,2382.TW,2382.TW,2022,,,1,,,,,annual op income YoY,,0.2570684732141019,0.4066511076599036,0.09523809523809523
Server ODM,Wistron,3231.TW,3231.TW,2022,,,1,,,,,annual op income YoY,,0.2570684732141019,0.4066511076599036,0.09523809523809523
Server ODM,Wiwynn,6669.TW,6669.TW,2022,,,1,,,,,annual op income YoY,,0.2570684732141019,0.4066511076599036,0.09523809523809523
Server ODM,Compal Electronics,2324.TW,2324.TW,2023,-0.15747733575831246,0.24819528451233186,1,-0.2,-20%~-10%,0.2,20%~30%,annual revenue YoY,-0.15747733575831246,0.604418817635827,0.6786399166466933,0.42857142857142855
Server ODM,GIGABYTE,2376.TW,2376.TW,2023,0.2178976564271482,-0.21399897425412395,1,0.2,20%~30%,-0.30000000000000004,-30%~-20%,annual revenue YoY,0.2178976564271482,0.604418817635827,0.6786399166466933,0.42857142857142855
Server ODM,Inventec,2356.TW,2356.TW,2023,-0.09248206236766554,0.07049074447396686,1,-0.1,-10%~0%,0.0,0%~10%,annual revenue YoY,-0.09248206236766554,0.604418817635827,0.6786399166466933,0.42857142857142855
Server ODM,MiTAC Holdings,3706.TW,3706.TW,2023,-0.290417100617414,,1,-0.30000000000000004,-30%~-20%,,,annual revenue YoY,-0.290417100617414,0.604418817635827,0.6786399166466933,0.42857142857142855
Server ODM,Quanta Computer,2382.TW,2382.TW,2023,-0.19019525260282188,0.3334658601088003,1,-0.2,-20%~-10%,0.30000000000000004,30%~40%,annual revenue YoY,-0.19019525260282188,0.604418817635827,0.6786399166466933,0.42857142857142855
Server ODM,Wistron,3231.TW,3231.TW,2023,-0.15891276561783285,-0.04771877264438262,1,-0.2,-20%~-10%,-0.1,-10%~0%,annual revenue YoY,-0.15891276561783285,0.604418817635827,0.6786399166466933,0.42857142857142855
Server ODM,Wiwynn,6669.TW,6669.TW,2023,-0.21111178148165444,-0.15060890430310614,1,-0.30000000000000004,-30%~-20%,-0.2,-20%~-10%,annual revenue YoY,-0.21111178148165444,0.604418817635827,0.6786399166466933,0.42857142857142855
Server ODM,Compal Electronics,2324.TW,2324.TW,2024,-0.06547155365314872,0.19739808611427878,1,-0.1,-10%~0%,0.1,10%~20%,annual revenue YoY,-0.06547155365314872,0.3206733434103728,0.4445587948341223,0.047619047619047616
Server ODM,GIGABYTE,2376.TW,2376.TW,2024,0.884245651024989,1.511978118591629,1,0.8,80%~90%,1.5,150%~160%,annual revenue YoY,0.884245651024989,0.3206733434103728,0.4445587948341223,0.047619047619047616
Server ODM,Inventec,2356.TW,2356.TW,2024,0.22029547758218881,0.543239328076166,1,0.2,20%~30%,0.5,50%~60%,annual revenue YoY,0.22029547758218881,0.3206733434103728,0.4445587948341223,0.047619047619047616
Server ODM,MiTAC Holdings,3706.TW,3706.TW,2024,0.6782828821499194,,1,0.6000000000000001,60%~70%,,,annual revenue YoY,0.6782828821499194,0.3206733434103728,0.4445587948341223,0.047619047619047616
Server ODM,Quanta Computer,2382.TW,2382.TW,2024,0.2630690885953615,0.37548474339265425,1,0.2,20%~30%,0.30000000000000004,30%~40%,annual revenue YoY,0.2630690885953615,0.3206733434103728,0.4445587948341223,0.047619047619047616
Server ODM,Wistron,3231.TW,3231.TW,2024,0.17620570087477816,0.38318052769059885,1,0.1,10%~20%,0.30000000000000004,30%~40%,annual revenue YoY,0.17620570087477816,0.3206733434103728,0.4445587948341223,0.047619047619047616
Server ODM,Wiwynn,6669.TW,6669.TW,2024,0.4486607779676659,0.7223592380925608,1,0.4,40%~50%,0.7000000000000001,70%~80%,annual revenue YoY,0.4486607779676659,0.3206733434103728,0.4445587948341223,0.047619047619047616
Server ODM,Compal Electronics,2324.TW,2324.TW,2025,-0.17804195868544315,-0.2921767316487234,1,-0.2,-20%~-10%,-0.30000000000000004,-30%~-20%,annual revenue YoY,-0.17804195868544315,0.49917155409292296,0.5944960327376474,0.3333333333333333
Server ODM,GIGABYTE,2376.TW,2376.TW,2025,0.2551057127875307,0.30013083695337706,1,0.2,20%~30%,0.30000000000000004,30%~40%,annual revenue YoY,0.2551057127875307,0.49917155409292296,0.5944960327376474,0.3333333333333333
Server ODM,Inventec,2356.TW,2356.TW,2025,0.05635704518285545,0.05865049723811544,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.05635704518285545,0.49917155409292296,0.5944960327376474,0.3333333333333333
Server ODM,MiTAC Holdings,3706.TW,3706.TW,2025,0.6994438539890371,1.9761205554703558,1,0.6000000000000001,60%~70%,1.9000000000000001,190%~200%,annual revenue YoY,0.6994438539890371,0.49917155409292296,0.5944960327376474,0.3333333333333333
Server ODM,Quanta Computer,2382.TW,2382.TW,2025,0.4868285073660874,0.4008051370055099,1,0.4,40%~50%,0.4,40%~50%,annual revenue YoY,0.4868285073660874,0.49917155409292296,0.5944960327376474,0.3333333333333333
Server ODM,Wistron,3231.TW,3231.TW,2025,1.0582317746337084,0.9904981714606338,1,1.0,100%~110%,0.9,90%~100%,annual revenue YoY,1.0582317746337084,0.49917155409292296,0.5944960327376474,0.3333333333333333
Server ODM,Wiwynn,6669.TW,6669.TW,2025,1.6043156468847664,1.2455256865432598,1,1.6,160%~170%,1.2000000000000002,120%~130%,annual revenue YoY,1.6043156468847664,0.49917155409292296,0.5944960327376474,0.3333333333333333
Server OEM,Hewlett Packard Enterprise,HPE,HPE,2016,,,1,,,,,annual op income YoY,,0.3026696495953829,0.6529478277959905,0.2222222222222222
Server OEM,Super Micro Computer,SMCI,SMCI,2016,,,1,,,,,annual op income YoY,,0.3026696495953829,0.6529478277959905,0.2222222222222222
Server OEM,Dell Technologies,DELL,DELL,2017,,,1,,,,,annual op income YoY,,-0.08614008542303866,0.2909868099027135,0.0
Server OEM,Hewlett Packard Enterprise,HPE,HPE,2017,-0.4362244435172251,-0.16659528907922916,1,-0.5,-50%~-40%,-0.2,-20%~-10%,annual revenue YoY,-0.4362244435172251,-0.08614008542303866,0.2909868099027135,0.0
Server OEM,Super Micro Computer,SMCI,SMCI,2017,0.33202721915591726,0.6527243050623603,1,0.30000000000000004,30%~40%,0.6000000000000001,60%~70%,annual revenue YoY,0.33202721915591726,-0.08614008542303866,0.2909868099027135,0.0
Server OEM,Dell Technologies,DELL,DELL,2018,-0.05967640648664618,,1,-0.1,-10%~0%,,,annual revenue YoY,-0.05967640648664618,0.2877695429752304,0.39139247947966277,0.05555555555555555
Server OEM,Hewlett Packard Enterprise,HPE,HPE,2018,-0.025645976123821468,1.0056526207605345,1,-0.1,-10%~0%,1.0,100%~110%,annual revenue YoY,-0.025645976123821468,0.2877695429752304,0.39139247947966277,0.05555555555555555
Server OEM,Hewlett Packard Enterprise,HPE,HPE,2019,-0.046532364597093756,-0.8554957724827056,1,-0.1,-10%~0%,-0.9,-90%~-80%,annual revenue YoY,-0.046532364597093756,0.2653663812509501,0.4450246165307966,0.1388888888888889
Server OEM,Super Micro Computer,SMCI,SMCI,2019,0.2714842200973928,-0.28475038825143606,1,0.2,20%~30%,-0.30000000000000004,-30%~-20%,annual revenue YoY,0.2714842200973928,0.2653663812509501,0.4450246165307966,0.1388888888888889
Server OEM,Dell Technologies,DELL,DELL,2020,0.552513209326079,,1,0.5,50%~60%,,,annual revenue YoY,0.552513209326079,0.22895081376257118,0.49219561415384205,0.19444444444444445
Server OEM,Hewlett Packard Enterprise,HPE,HPE,2020,0.06861556579266392,2.0797872340425534,1,0.0,0%~10%,2.0,200%~210%,annual revenue YoY,0.06861556579266392,0.22895081376257118,0.49219561415384205,0.19444444444444445
Server OEM,Super Micro Computer,SMCI,SMCI,2020,0.35234930253540453,-0.0016969696969697523,1,0.30000000000000004,30%~40%,-0.1,-10%~0%,annual revenue YoY,0.35234930253540453,0.22895081376257118,0.49219561415384205,0.19444444444444445
Server OEM,Dell Technologies,DELL,DELL,2021,0.14652074898785417,,1,0.1,10%~20%,,,annual revenue YoY,0.14652074898785417,0.03308310465652248,0.3386724921712023,0.0
Server OEM,Hewlett Packard Enterprise,HPE,HPE,2021,-0.05565279398418255,-0.2665515256188832,1,-0.1,-10%~0%,-0.30000000000000004,-30%~-20%,annual revenue YoY,-0.05565279398418255,0.03308310465652248,0.3386724921712023,0.0
Server OEM,Super Micro Computer,SMCI,SMCI,2021,0.04162128640687146,0.026595857001076917,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.04162128640687146,0.03308310465652248,0.3386724921712023,0.0
Server OEM,ASUSTeK Computer,2357.TW,2357.TW,2022,,,1,,,,,annual op income YoY,,0.3698194055280587,0.4767320484415804,0.2222222222222222
Server OEM,Dell Technologies,DELL,DELL,2022,-0.06406903477118986,,1,-0.1,-10%~0%,,,annual revenue YoY,-0.06406903477118986,0.3698194055280587,0.4767320484415804,0.2222222222222222
