source_section,target_section,source_metric,target_metric,lag_quarters,timing,observations,corr,r_squared,beta_target_per_1_source
AI Chip,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,24,-0.23007684027687103,0.052935352431788825,-0.05155657998846319
AI Chip,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,23,-0.40259637514395435,0.16208384127905162,-0.09084253519188311
AI Chip,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,22,-0.2520624329065802,0.06353547008278425,-0.05701228264901736
AI Chip,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,21,-0.18186768152879862,0.03307585358466052,-0.0411629585648509
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,23,-0.1382122642504193,0.019102629989227734,-0.02822590738069586
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,24,-0.18472138295220292,0.0341219893197744,-0.07398524143019365
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,25,-0.34573896789437836,0.11953543392067,-0.1789543448910396
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,26,-0.5983637007454629,0.35803911836980584,-0.36269170393956796
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,27,-0.49590823191371997,0.24592497447979186,-0.3354626577406383
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,28,-0.3460317944827739,0.11973800279296866,-0.23396073350517899
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,29,0.16113266790658118,0.025963736666692577,0.989281005804412
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,30,0.2105365927452848,0.04432565688479391,16.19530429133325
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,31,0.3819804382928921,0.14590905523842992,50.69743827107345
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,30,0.6083498773062187,0.37008957321849134,81.97138766757938
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,29,0.3753453336453711,0.14088411948935495,54.381318555386194
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,28,-0.25549827647720286,0.06527936928282119,-45.47973329224401
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,27,-0.21707369607350224,0.04712098952701122,-39.39586211757524
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,26,-0.2286635550661437,0.05228702141548733,-41.915964769065496
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,25,-0.20019519684343218,0.040078116839180555,-37.06551365710719
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,24,-0.037348953729035905,0.0013949443446536652,-7.013543546735201
AI Chip,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,23,0.04563821878150293,0.002082847013548327,8.602750602268154
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,24,-0.49121339685537885,0.2412906012501999,-0.011509450077345227
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,25,-0.6448433808617118,0.4158229858411627,-0.019004376532740477
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,26,-0.5997315583501504,0.3596779420810998,-0.021047687134259124
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,27,0.5463691278878089,0.29851922390888486,0.02367318366214796
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,28,-0.37688379072731754,0.1420413917129925,-0.017453628197982393
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,29,0.40068063163502354,0.16054496856744144,0.020265993747695804
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,30,0.8541877039871933,0.7296366336429131,0.07940275276962386
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,31,0.3824668311700208,0.14628087694523717,0.038234767596445514
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,32,0.99584019559325,0.9916976951592024,17.24399171783164
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,31,0.18230378176813655,0.033234668846964355,33.58100091204171
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,30,0.37099615720341744,0.13763814865970284,69.42141773931962
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,29,0.5816586472780213,0.3383267819532976,117.10844027894066
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,28,-0.20243799822235378,0.040981143124273714,-50.108965571758915
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,27,-0.151996044812241,0.023102797638564772,-38.38799529427914
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,26,-0.15202075616088523,0.023110310303727323,-38.810661133459384
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,25,-0.17649760552365495,0.031151404755583714,-45.55042661715249
AI Chip,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,24,-0.10711420404849759,0.011473452708943177,-28.064898089198167
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,0,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,0,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,0,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,0,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,0,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,0,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,0,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,0,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,1,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,1,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,1,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,1,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
AI Chip,Server ODM,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,24,-0.20649951365438765,0.04264204913949863,-0.024983360687311832
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,25,-0.2575822571854668,0.06634861921675995,-0.032352707414965876
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,26,-0.2883366925307216,0.08313804825955587,-0.03748628540392219
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,27,-0.22387459333548018,0.050119833541126625,-0.029596564039887745
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,28,-0.10342032541033488,0.01069576370797956,-0.013758511879814623
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,29,0.31734356665341346,0.10070693929630947,0.044901372139334636
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,30,0.8202548492954896,0.6728180177927664,0.20394546636147037
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,31,0.7261752739547201,0.5273305285032128,0.25711103895431986
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,32,0.7719461203572225,0.5959008127345675,0.41364648658139297
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,31,0.4965319865673349,0.24654401368450402,2.8198435457947753
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,30,0.4491350899844618,0.2017223290553506,2.584385990304019
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,29,0.28059841645290556,0.07873547131587823,1.7333355885288058
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,28,-0.3455234903941239,0.11938648241413823,-2.6195677499123082
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,27,-0.3220890582803107,0.10374136146389738,-2.492239125594928
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,26,-0.24596193849732872,0.060497275189363715,-1.9197397540828272
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,25,-0.13119245718466618,0.01721146082215047,-1.0319740686272771
AI Chip,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,24,0.05563022081804201,0.0030947214682641145,0.4426879431203876
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,22,-0.3315806069684937,0.10994569891759468,-0.093836764733858
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,23,-0.5490903329886889,0.3015001937816293,-0.22560540538326654
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,24,-0.7443675633994258,0.5540830694411981,-0.37136933184905463
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,25,-0.47519904305390304,0.22581413051934518,-0.2716721116008314
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,26,-0.33010289378497154,0.1089679204852122,-0.2081139299028213
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,27,-0.19367421128174805,0.037509700115607184,-0.13046385693634122
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,28,-0.05040864817525786,0.002541031810856927,-0.03588056510876627
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,29,0.1993094073111831,0.039724239842735085,0.14273606528866215
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,30,0.3711961604809833,0.1377865895558239,141.38586458048007
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,29,0.582973794339254,0.33985844488630684,238.92004933771133
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,28,-0.20147538086752545,0.04059232909571444,-101.51695629078341
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,27,-0.15078912050284368,0.022737358862021113,-77.52364437030886
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,26,-0.15158973439720475,0.022979447574615078,-78.78194718343195
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,25,-0.1771937882172571,0.03139763858278216,-93.09314888131341
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,24,-0.107059923494154,0.011461827218574108,-57.10330251447484
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,23,0.08804305575031522,0.007751579665853115,47.18995187323525
AI Chip,components,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,22,-0.04022195877188622,0.0016178059674473145,-21.61898356136487
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,0,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,0,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,0,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,0,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,0,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,0,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,2,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,3,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,3,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,3,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,3,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,3,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,2,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,1,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
AI Chip,foundry,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,20,-0.2317246506062972,0.05369631369861052,-0.13446485640018188
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,21,-0.3228229794289039,0.10421467604735453,-0.19240692653990107
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,22,-0.3135024639206364,0.09828379488430994,-0.1923073738396667
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,23,-0.15118932004669708,0.0228582104961826,-0.09544620257421356
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,24,-0.3357830266468185,0.11275024098409804,-0.2125615863473393
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,25,-0.30216894301670805,0.09130607012383456,-0.19067218094746113
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,25,-0.09895386785738831,0.009791867963937467,-0.061833811633716054
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,26,-0.16360251236561196,0.026765782052340214,-0.10153641567568569
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,28,0.07998348173783618,0.0063973573509067735,0.05108575100264546
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,26,0.051719001080304194,0.0026748550727445065,0.03763600361880434
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,25,-0.06742560146601795,0.004546211733054282,-0.049674886987936456
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,25,-0.08993594105610289,0.008088473493646813,-0.06662877042978212
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,24,-0.09479819434416714,0.008986697650914484,-0.06262164747130175
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,23,-0.11058001353307603,0.01222793939297528,-0.07565446744253716
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,22,-0.130925227384526,0.017141415165689837,-0.07902734632794231
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,21,0.08317281037525556,0.0069177163857182195,0.03459601726369581
AI Chip,meterier,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,20,0.1532975714844472,0.0235001454230292,0.06983277733217287
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,23,0.5539180021777762,0.3068251531366189,0.17005618181468837
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,24,0.33765946878644837,0.1140139168611465,0.10398159459239832
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,25,0.0528181984146002,0.002789762083764075,0.01680530505320497
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,26,-0.31065778069967087,0.0965082567092448,-0.10346392968068871
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,27,-0.4483192786475565,0.20099017560706542,-0.1632882587774587
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,28,-0.264492859942812,0.06995647296072798,-0.0964204709623795
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,29,-0.11562355927961726,0.013368807460487167,-0.042053959343030405
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,30,0.1389077978428459,0.019295376301548945,0.05056499755442885
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,31,0.6582290832683586,0.4332655260603038,5.70276360592299
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,30,0.7792560912212447,0.6072400557054128,8.916230707514258
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,29,0.9512891152445828,0.9049509807828212,17.337917311422498
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,28,-0.04490660094826912,0.002016602808727085,-2.805204383348982
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,27,-0.2568909799586739,0.06599297558412778,-16.03692160583711
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,26,0.004906650278643317,2.407521695691054e-05,0.31604703824122
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,25,-0.06094019527956773,0.0037137074007118492,-3.9229728693624404
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,24,-0.08267941120238122,0.006835885036772441,-5.33219394123351
AI Platforms,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,23,0.3971085867299188,0.15769522965463342,1.0658818741071427
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,20,-0.10430192787202043,0.010878892157820152,-0.10167464958176403
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,21,-0.028991566644605667,0.0008405109365086119,-0.03102641106502535
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,22,0.10422204462273778,0.010862234585343945,0.1121665009082668
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,23,0.10596325606580599,0.01122821163606757,0.11381557370718935
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,24,0.1750014551370375,0.030625509300080546,0.204133754551793
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,25,0.2274157393349485,0.05171791849726124,0.283283275870741
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,26,0.12637464884941763,0.01597055187181361,0.16352381102896865
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,27,-0.045125896487105605,0.00203634653376497,-0.061840671547452285
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,28,-0.09326540408746961,0.008698435599598993,-0.22992328314694374
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,27,-0.2702588065902046,0.07303982253956164,-0.6626438292357869
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,26,0.0777620893543638,0.006046942540756059,0.19580476648858453
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,25,0.17843737485472172,0.03183989674504448,0.4465994970824506
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,24,0.259459312043609,0.06731913460614286,0.6473531235093896
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,23,0.33531284505912023,0.11243470406164158,0.8258252823458985
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,22,0.09163631579262481,0.008397214372045658,0.22450175050977053
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,21,-0.18341843487914816,0.033642322253516314,-0.4537792905964859
AI Platforms,AI Software,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,20,-0.3113155216466505,0.09691735401812611,-0.7983295200208325
