section,quarter_period,capex_investment_usd_m,capex_valid_companies,total_companies,revenue_usd_m,revenue_usd_m_valid_companies,gross_profit_usd_m,gross_profit_usd_m_valid_companies,cost_of_revenue_usd_m,cost_of_revenue_usd_m_valid_companies,operating_income_usd_m,operating_income_usd_m_valid_companies,net_income_usd_m,net_income_usd_m_valid_companies,inventory_usd_m,inventory_usd_m_valid_companies,calendar_quarter,capex_yoy_current_ratio,revenue_usd_m_yoy_current_ratio,gross_profit_usd_m_yoy_current_ratio,cost_of_revenue_usd_m_yoy_current_ratio,operating_income_usd_m_yoy_current_ratio,net_income_usd_m_yoy_current_ratio,inventory_usd_m_yoy_current_ratio
Server Networking,2016Q3,8.554,1,8,13207.363,8,7885.638000000001,7,5139.0160000000005,7,3004.544,8,2524.674,8,2323.886,8,2016-Q3,,,,,,,
Server Networking,2017Q1,329.69399999999996,8,8,13838.720000000001,8,8232.972,7,5416.540999999999,7,3164.6910000000003,8,2466.819,8,2141.349,8,2017-Q1,,,,,,,
Server Networking,2017Q2,9.732,1,8,13163.257000000001,8,7864.646,7,5107.177000000001,7,3401.165,8,3226.43,8,2143.346,8,2017-Q2,-33.552507192766136,0.0013874985499410237,0.03377342095244962,-0.04952892762479144,0.2895925366749335,0.4194360330148182,-0.054431249084375535
Server Networking,2017Q3,13.587,1,8,13326.264,8,8179.585,7,4941.574,7,3139.928,8,2499.4809999999998,8,2143.346,8,2017-Q3,0.2581879737984838,0.0256146809038152,0.08982277218220726,-0.08534406243840534,0.14508995110715905,0.021414045555857353,-0.08423278369427986
Server Networking,2018Q1,383.3,8,8,13890.916000000001,8,8424.4,7,5244.996,7,3067.7940000000003,8,2471.266,8,2792.667,8,2018-Q1,0.9776832768066789,0.04920863390146493,0.0639525663548738,0.020205925800515303,0.02061742085681126,-0.02161159502862092,0.16786140273795622
Server Networking,2018Q2,0.0,0,9,17450.221999999998,9,9856.205,8,7362.195000000001,8,3569.005,9,2863.1839999999997,9,4239.6669999999995,9,2018-Q2,,0.20696023236839034,0.16469148115324309,0.2642763469318595,0.11328479506192898,0.13843504294519662,0.4949251910586373
Server Networking,2018Q3,0.0,0,8,17991.691,8,10205.764,7,7540.9400000000005,7,4052.1299999999997,8,3109.506,8,4168.599999999999,8,2018-Q3,,0.2683702160069333,0.22939174372442864,0.32274000323567087,0.16064761002238323,-0.03760211429082304,0.4858355323130067
Server Networking,2019Q1,499.447,8,8,18993.668999999998,8,10553.541,7,8178.625,7,3874.046,8,8797.363000000001,8,4110.205,8,2019-Q1,0.9727959122789805,0.29838389834002055,0.2249440258961423,0.39579403628360516,0.18949645925732425,0.715882929918886,0.47853063290030545
Server Networking,2019Q2,0.0,0,8,18682.223,8,10690.613,7,7710.14,7,4165.263,8,-4989.01,8,4110.205,8,2019-Q2,,0.2564634305028904,0.21198157673465495,0.3197275276454124,0.26348132158761634,1.4953419616316663,0.3205528678009978
Server Networking,2019Q3,0.0,0,9,19359.63,9,11028.641,8,8036.2429999999995,8,4703.595,9,4037.951,9,4181.272,9,2019-Q3,,0.0986283312232725,0.10630829310701108,0.08387601022019853,0.24121762184031578,0.2909314649930126,-0.013965845800033943
Server Networking,2020Q1,416.41700000000003,9,9,20835.971,9,12061.291000000001,8,8460.247,8,4645.046,9,4300.9400000000005,9,3576.106,9,2020-Q1,1.0,0.13650815697526178,0.15384149176070802,0.10866195750549587,0.12764480696208402,0.2770171171883357,-0.16568133047510314
Server Networking,2020Q2,0.0,0,9,20026.027,9,11590.546999999999,8,8092.6410000000005,8,4460.358,9,3557.465,9,3576.106,9,2020-Q2,,0.05155081434774857,0.0894699792857058,-0.010624961616362255,0.1314495383554415,-1.4729303028982719,-0.14935211652003594
Server Networking,2020Q3,0.0,0,9,20629.702,9,11911.698,8,8375.508,8,4300.737,9,3503.2389999999996,9,3576.106,9,2020-Q3,,0.09440170294267941,0.1025114135700889,0.079442106675798,0.03150018241059618,2.4241135132373213,-0.14935211652003594
Server Networking,2021Q1,389.079,9,9,21020.552,9,12425.755,8,8254.388,8,4497.8189999999995,9,3464.579,9,4158.155,9,2021-Q1,1.0,0.07901419525043865,0.11243695051125663,0.026427761815897354,-0.04575017358413061,-0.16549543248977722,-0.005559436817530898
Server Networking,2021Q2,0.0,0,9,20166.710000000003,9,11697.337,8,7803.042,8,4336.665,9,3361.777,9,4158.155,9,2021-Q2,,-0.033186424558095916,-0.031114261305799907,-0.08422420384255255,-0.07111017337055095,-0.27936505009106805,0.13997770645875385
Server Networking,2021Q3,0.0,0,9,20205.368000000002,9,11850.312,8,7728.015,8,4766.754,9,3356.643,9,4158.155,9,2021-Q3,,0.008875908619927337,0.021920519898547923,-0.047182361835477825,0.06427770344347532,-0.0598282271900825,0.13997770645875385
Server Networking,2022Q1,375.534,9,9,21199.592,9,12386.194,8,8085.314,8,4860.843,9,3863.828,9,5083.187,9,2022-Q1,1.0,0.026882121127614126,0.038308458595109944,-0.03589149413368479,0.11522816104120207,0.09332428876233631,0.29648348565575094
Server Networking,2022Q2,0.0,0,9,21344.947,9,12760.941,8,7797.437,8,5711.325,9,4291.367,9,5083.187,9,2022-Q2,,0.015197742116670538,0.026266558242060794,-0.058602717790474095,0.21247363790363888,0.19266308381455138,0.18197874679802262
Server Networking,2022Q3,0.0,0,10,22385.175,10,13299.918,9,8302.025,9,6238.8589999999995,10,4628.742,10,5090.291,10,2022-Q3,,0.09910420624364101,0.12049555493500036,0.06010376986337662,0.304894532798385,0.2737169191974839,0.18312037563274877
Server Networking,2023Q1,349.079,10,10,23662.857,10,14164.851,9,8702.895,9,7107.116,10,6058.562,10,7828.4890000000005,10,2023-Q1,1.0,0.14611460484251745,0.1634001656635852,0.11201789749273088,0.32929841021308787,0.4459670463057075,0.46884322121420885
Server Networking,2023Q2,0.0,0,10,24123.920000000002,10,14647.139,9,8669.962000000001,9,7531.4980000000005,10,5992.877,10,7828.4890000000005,10,2023-Q2,,0.1212210950790751,0.15436086187206935,0.06743374423094368,0.3545981158064439,0.35526325669624126,0.3506809551626119
Server Networking,2023Q3,0.0,0,10,24719.004,10,15006.965,9,8884.314999999999,9,8031.054,10,6127.514,10,7828.4890000000005,10,2023-Q3,,0.1364964785798004,0.1496654386813056,0.12233672489100161,0.2888449013043618,0.2996561084968553,0.3506809551626119
Server Networking,2024Q1,480.98199999999997,11,11,26904.564,11,15719.188,10,9840.806,10,8298.068000000001,11,6939.739,11,10165.677,11,2024-Q1,1.0,0.16797852587390003,0.1539055325249625,0.15636737478617105,0.24815523324224403,0.33300920971235365,0.499266895849632
Server Networking,2024Q2,0.0,0,11,26811.197,11,15959.301,10,9481.611,10,7947.317,11,7093.615,11,10165.677,11,2024-Q2,,0.11742631259618883,0.11243913502226689,0.08212908122891778,0.10572133966721096,0.1459133319189158,0.229909724654836
Server Networking,2024Q3,731.285,1,12,55917.955,12,22426.117,11,32251.644,11,11989.085,12,10268.248,12,27972.996,12,2024-Q3,1.0,0.5685836508148411,0.3468713732297036,0.7311776726792594,0.37180376984565533,0.41636810875623564,0.7201412033233765
Server Networking,2024Q4,1872.0393956900002,2,2,45521.46091822,2,10362.4726937,2,35158.98822452,2,6714.0713095599995,2,5943.7307977,2,26422.277216039998,2,2024-Q4,1.0,0.45698131164094075,-0.4482030924070546,0.7473102768695702,-0.1961526218175225,-0.03092051247864679,0.7037163399660491
Server Networking,2025Q1,1951.3310872900001,14,14,84606.01048723,14,31284.59943563,13,52268.3280516,13,14779.901563899999,13,12036.84512867,14,43955.18613259,14,2025-Q1,0.7535108198025043,0.6820017414240229,0.49754229609545736,0.8117252575922262,0.4385572891589425,0.42345864503394176,0.7687263348325855
Server Networking,2025Q2,1383.53095676,3,14,103028.78535057,14,33735.563562409996,13,68161.78778816,13,17440.59665921,13,11725.30525603,14,47457.33034569,14,2025-Q2,1.0,0.7397698428767153,0.5269294680530334,0.8608955060059765,0.5443208076368653,0.3950166033970033,0.7857933236878077
Server Networking,2025Q3,168.0,1,12,35342.424,12,20381.862,11,13751.753,11,6935.996,11,3993.596,12,11992.349,12,2025-Q3,-3.3528869047619048,-0.582176564912469,-0.10029775493524572,-1.3452751078353429,-0.7285311294873871,-1.5711784567091913,-1.3325702078883794
Server Networking,2025Q4,4167.26543985,14,14,131459.19978935,14,46806.44139354,14,84652.75839581,14,27226.456051549998,14,25406.16186375,14,57037.76162468,14,2025-Q4,0.5507751011518518,0.6537217555624597,0.7786101146512244,0.5846681326067664,0.7533989992363413,0.7660516047415792,0.5367581675118333
Server Networking,2026Q1,2631.9982828800003,12,13,58691.90308395,13,30814.541964739998,11,23820.226119209998,11,16453.67180851,11,13877.80052683,12,26709.37902187,12,2026-Q1,0.25861232509817467,-0.44152780948700443,-0.015254403957322244,-1.1942834543223677,0.1017262447002444,0.13265469514429715,-0.6456835666826586
Server Networking,2026Q2,0.0,0,8,32188.749,8,19789.581,7,10964.503,7,9004.228,7,7895.767,8,8414.217,8,2026-Q2,,-2.200770099843582,-0.7047133823808599,-5.216587089096515,-0.9369341446273909,-0.4850115582222728,-4.640136253401831
Server Networking,2026Q3,0.0,0,6,17315.704999999998,6,9709.577,5,6108.249,5,3287.135,5,2527.375,6,5906.373,6,2026-Q3,,-1.0410617991008742,-1.0991503543357246,-1.2513412599912022,-1.1100429401287137,-0.5801359117661605,-1.0304083402792206
Server Networking,2027Q1,1.65,1,1,251.06,1,131.289,1,119.77100000000002,1,35.967,1,19.345,1,195.737,1,2027-Q1,-2524.6154180909093,-522.6166644999204,-355.5145700975711,-705.7884412404505,-755.9843481955681,-1312.3193002713879,-290.39999910430834
Server ODM,2024Q4,17746.219,7,7,1346109.051,7,96748.194,7,1249360.8569999998,7,45540.521,7,36426.982,7,754997.547,7,2024-Q4,,,,,,,
Server ODM,2025Q1,14159.256,7,7,1448357.225,7,111503.606,7,1336853.619,7,63900.328,7,42975.864,7,919028.575,7,2025-Q1,,,,,,,
Server ODM,2025Q2,22346.249,7,7,1772059.4610000001,7,111505.318,7,1660554.1430000002,7,59423.256,7,42695.816,7,994964.266,7,2025-Q2,,,,,,,
Server ODM,2025Q3,25883.162,7,7,1797636.244,7,130069.866,7,1667566.378,7,75843.46,7,49040.359000000004,7,1156774.547,7,2025-Q3,,,,,,,
Server ODM,2025Q4,29564.228000000003,7,7,2134039.512,7,134317.499,7,1999722.0129999998,7,76358.393,7,52555.242,7,1258590.198,7,2025-Q4,0.39974015218662234,0.36922018386696115,0.27970521547605653,0.37523273291086184,0.40359508351622847,0.30688204232795646,0.40012440252613507
Server OEM,2016Q1,788.766,2,2,13496.322,2,69.193,1,374.129,1,763.626,2,567.863,2,2661.493,2,2016-Q1,,,,,,,
Server OEM,2016Q2,0.0,0,2,13052.014,2,84.452,1,418.562,1,470.885,2,336.242,2,2661.493,2,2016-Q2,,,,,,,
Server OEM,2016Q3,0.0,0,2,13528.225,2,76.82,1,394.40500000000003,1,275.448,2,247.056,2,2661.493,2,2016-Q3,,,,,,,
Server OEM,2017Q1,953.662,3,3,26101.104,3,2201.215,2,11175.889,2,70.44,3,-223.301,3,3865.98,3,2017-Q1,,,,,,,
Server OEM,2017Q2,0.0,0,3,22125.235,3,2185.362,2,11430.873,2,397.126,3,89.689,3,3807.98,3,2017-Q2,,0.3900032248245047,0.9683379687209716,0.967270303851683,-0.9228808992611918,-5.331467627022267,0.3010748480821853
Server OEM,2017Q3,0.0,0,3,21192.468,3,2211.152,2,10976.316,2,2591.445,3,2108.662,3,3807.98,3,2017-Q3,,0.3841201506120005,0.9618063344356244,0.961866804855108,0.8182924970431555,0.8405424861831816,0.3010748480821853
Server OEM,2018Q1,1015.0,2,2,19143.0,2,2193.0,1,10048.0,1,314.0,2,322.0,2,4853.0,2,2018-Q1,1.0,0.29330695293318704,0.964970360237118,0.9607479100318471,0.12277707006369433,0.2327453416149068,0.45157778693591594
Server OEM,2018Q2,0.0,0,2,19888.0,2,2336.0,1,10744.0,1,262.0,2,-39.0,2,4853.0,2,2018-Q2,,-0.3124046661303298,0.05769905821917802,-0.04019815711094557,0.731145038167939,-4.725666666666666,0.2033834741397074
Server OEM,2018Q3,0.0,0,2,23748.0,2,3899.0,1,12348.0,1,-1311.0,2,-1899.0,2,4853.0,2,2018-Q3,,0.06833270170119586,0.439507053090536,0.07427332361516038,1.3029183829138062,1.0472295945234333,0.21533484442612816
Server OEM,2019Q1,918.956,3,3,26390.737,3,4543.054,2,14173.683,2,-1034.681,3,271.079,3,5978.252,3,2019-Q1,1.0,0.19697324102771363,0.5132895184604893,0.2255847686165974,3.5045835383079424,-6.77877297761907,0.36302785496496304
Server OEM,2019Q2,0.0,0,3,27815.983,3,5073.694,2,15274.289,2,-276.305,3,45.217,3,5978.252,3,2019-Q2,,0.31179854402413176,0.5677705435132667,0.34216250589470976,2.1364253270842006,-6.12121547205697,0.18822425016543304
Server OEM,2019Q3,0.0,0,3,28155.11,3,5325.917,2,15065.193,2,101.185,3,-380.405,3,5978.252,3,2019-Q3,,0.2936273379858932,0.5613900855007692,0.28683290018255986,-1.5893165983100261,0.897477688253309,0.18822425016543304
Server OEM,2019Q4,0.0,0,1,18000.0,1,4457.0,1,13543.0,1,0.0,0,-1171.0,1,2678.0,1,2019-Q4,,-0.31933333333333336,0.12519632039488446,0.08823746584951636,,-0.6216908625106746,-0.8121732636295743
Server OEM,2020Q1,1005.171,3,3,29880.118,3,6001.239,2,16325.879,2,331.493,3,-439.658,3,6706.188,3,2020-Q1,0.08577147569915967,0.1167793581002591,0.2429806578274919,0.13182726639098574,4.1212755623799,1.6165678777595314,0.10854691219512481
Server OEM,2020Q2,0.0,0,3,31023.509,3,6250.922,2,17622.587,2,446.741,3,-61.78,3,6706.188,3,2020-Q2,,0.10339017420627687,0.18832869775050773,0.13325500960784015,1.6184903557094605,1.7319035286500486,0.10854691219512481
Server OEM,2020Q3,0.0,0,3,30442.499,3,6055.327,2,17170.172,2,-419.141,3,-892.354,3,6706.188,3,2020-Q3,,0.07513801675742847,0.12045757396751651,0.12259510271650159,1.241410408430576,0.5737061749036818,0.10854691219512481
Server OEM,2021Q1,1297.325,3,3,29656.804,3,6927.929,2,15779.875,2,930.865,3,652.345,3,6806.498,3,2021-Q1,1.0,0.39305664899022835,0.35666199812382604,0.1417549251816,1.0,2.795062428622891,0.6065524444435303
Server OEM,2021Q2,0.0,0,3,30249.943,3,7464.404,2,16776.539,2,-287.185,3,2618.706,3,6806.498,3,2021-Q2,,0.01222564287145932,0.19601899897165276,0.026862513179863847,2.154283824015878,1.1678913173147347,0.014737387713916833
Server OEM,2021Q3,0.0,0,3,30432.408,3,7259.36,2,16357.048,2,863.546,3,523.807,3,6806.498,3,2021-Q3,,-0.019423405469590142,0.13891555178417933,-0.07736964518292046,0.48266681798074457,1.1179442046402586,0.014737387713916833
Server OEM,2022Q1,1083.851,3,3,29492.25,3,6982.915,2,15676.335,2,954.446,3,392.601,3,8953.964,3,2022-Q1,1.0,-0.032220295162288394,0.13283678807489419,-0.09529249024086303,1.4391458500533294,3.2729284948331765,0.25103697088797766
Server OEM,2022Q2,0.0,0,3,30263.306,3,7292.095,2,16271.211,2,1451.365,3,1334.674,3,8953.964,3,2022-Q2,,0.02004083757405752,0.0499398321058626,0.030196646088603937,0.35862791234458596,0.5112327055146051,0.23983411146169456
Server OEM,2022Q3,0.0,0,3,31274.881,3,7384.017,2,16993.864,2,1428.055,3,1242.428,3,8953.964,3,2022-Q3,,0.03277192325687832,-0.01088662173990128,0.012788439403775428,1.2011021984447376,-1.1077326010038409,0.23983411146169456
Server OEM,2023Q1,1259.802,3,3,30583.73,3,5402.139,2,18220.591,2,1464.128,3,1425.437,3,12604.606,3,2023-Q1,1.0,0.004947794137601925,-0.3437936343363248,0.10227675929941019,0.4101977422738995,0.6325288315092144,0.45999914634380484
Server OEM,2023Q2,0.0,0,3,32076.419,3,5638.743,2,19724.676,2,1275.049,3,1122.932,3,12604.606,3,2023-Q2,,0.0805628895170624,-0.23838149743657397,0.2052424587354439,0.25144367000797613,0.6503786516013437,0.2896276170790265
Server OEM,2023Q3,0.0,0,3,34730.49,3,5744.775,2,22034.715,2,1601.777,3,4328.972,3,12604.606,3,2023-Q3,,0.12862427221729372,-0.2693438820493406,0.2615647173108434,0.0939032087487834,0.6916880035260103,0.2896276170790265
Server OEM,2024Q1,804.746,2,2,9661.130000000001,2,347.535,1,1504.595,1,811.123,2,685.4159999999999,2,6052.564,2,2024-Q1,1.0,-2.237186643798396,-20.246829815702014,-10.294643409023692,-0.7605899475172077,-0.8126626749302617,-0.4793670913682201
Server OEM,2024Q2,0.0,0,2,8776.195,2,337.422,1,1465.773,1,735.182,2,594.167,2,6052.564,2,2024-Q2,,-2.484850781004752,-15.010037875420098,-11.43070448152613,-0.9915177466260054,-1.399051108526727,-1.0825233735653186
Server OEM,2024Q3,0.0,0,4,50856.39,4,8729.109,3,35125.281,3,2982.681,4,1153.378,4,19947.38,4,2024-Q3,,0.3692745592048511,0.3540299473863827,0.4384478803173134,0.5725158003822736,0.02639724357495974,0.3681071900169346
Server OEM,2024Q4,994.77866603,3,3,205749.07487215,3,31720.96449983,3,174028.11037232,3,8085.97079433,3,2626.46251676,3,230145.29229686,3,2024-Q4,1.0,0.8311997756413675,0.8188965849373594,0.8733841621743844,0.8019066552746902,-0.648213889357238,0.9452319624954937
Server OEM,2025Q1,2198.1329725,6,6,245138.02789466002,6,34847.58491339,5,203535.44298127003,5,10452.13518236,6,14728.801808369999,6,260843.76963847002,6,2025-Q1,0.6338956696124078,0.960589019651608,0.9900269989767221,0.9926077002709623,0.9223964304088865,0.9534642390523244,0.9767962102051014
Server OEM,2025Q2,731.6870532,4,7,282556.73837061,7,38451.71220373,6,236901.02616687998,6,12564.20477861,7,11891.988305390001,7,269399.09629397,7,2025-Q2,1.0,0.9689400612046672,0.9912247860846294,0.9938127199205653,0.9414859903229518,0.9500363618983131,0.9775330946418788
Server OEM,2025Q3,769.572,2,6,255405.462,6,38205.603,5,209489.859,5,13259.402,6,12864.068000000001,6,191397.83800000002,6,2025-Q3,1.0,0.8008797869796535,0.7715228051759843,0.8323294446439051,0.7750516199750185,0.9103411144903774,0.8957805364551714
Server OEM,2025Q4,2652.58453798,7,7,316794.69873729,7,48303.08403005,7,268491.61470724,7,14109.710552710001,7,14796.18024475,7,311697.66216386,7,2025-Q4,0.6249775825099451,0.35052866827556156,0.34329318434210204,0.3518303707097962,0.42692156836789563,0.8224905027301269,0.26163933762239056
Server OEM,2026Q1,1470.37932189,6,6,101602.34080343,7,12326.869512109999,5,80368.47129131999,5,4320.48271624,6,3541.360784,6,107337.1112777,6,2026-Q1,-0.4949427945399546,-1.4127202774680994,-1.8269614502818818,-1.5325284867431888,-1.4192054149579407,-3.159079717298298,-1.43013591975306
Server OEM,2026Q2,68.414,1,4,39383.858,4,6754.354,3,25002.504,3,671.563,4,181.674,4,17826.315,4,2026-Q2,-9.694990107287982,-6.1744301528461225,-4.69287783905463,-8.475092021458329,-17.708899654403236,-64.45784374973854,-14.112438902486018
Server OEM,2026Q3,0.0,0,2,28965.913,2,5800.218,2,23165.695,2,1867.78,2,1283.777,2,11396.375,2,2026-Q3,,-7.817449047782475,-5.586925353495334,-8.043107016646813,-6.099017014851856,-9.020484866141082,-15.794624431014249
Server OEM,2027Q1,568.0,1,1,23378.0,1,4937.0,1,18441.0,1,1165.0,1,965.0,1,10437.0,1,2027-Q1,-3.6700432006690136,-12.550975221887672,-8.78389386875633,-13.559493232863728,-11.111339530223177,-14.332829269170984,-28.86467971293092
components,2016Q1,204.558,5,5,3967.438,4,1987.89,4,2331.234,3,916.883,5,848.0219999999999,5,2942.323,4,2016-Q1,,,,,,,
components,2016Q2,0.0,0,5,4057.247,4,2072.451,4,2344.484,3,983.373,5,998.098,5,2942.323,4,2016-Q2,,,,,,,
components,2016Q3,0.0,0,5,4146.338,4,2130.477,4,2406.082,3,1060.019,5,923.212,5,2942.323,4,2016-Q3,,,,,,,
components,2017Q1,210.07299999999998,5,5,3759.623,4,1927.0030000000002,4,2219.138,3,852.115,5,686.557,5,2978.557,5,2017-Q1,,,,,,,
components,2017Q2,0.0,0,5,3901.346,4,2021.129,4,2301.016,3,1066.214,5,772.1469999999999,5,2978.557,5,2017-Q2,,-0.0169408199118971,0.016445758781354285,-0.013132459748215504,0.14005724929516955,-0.09826496768102448,0.012164951014870598
components,2017Q3,0.0,0,5,4186.902,4,2189.515,4,2444.832,3,1073.824,5,1312.614,5,2978.557,5,2017-Q3,,0.030966810305089586,0.053465721860777325,0.041044947055666796,0.08423261167565636,0.23961042621821804,0.012164951014870598
components,2018Q1,212.37900000000002,5,5,6112.062,5,2286.246,4,3728.465,4,1102.372,5,868.512,5,3575.156,5,2018-Q1,1.0,0.3216138841523532,0.0681330880403947,0.3546722310655994,0.038419880040494556,-0.06298128292988474,0.17700849976896116
components,2018Q2,0.0,0,5,6563.3,5,2364.468,4,4104.112,4,986.249,5,767.683,5,3575.156,5,2018-Q2,,0.42717489677448844,0.18501624889827215,0.459289122714,0.13600419366711652,0.10567643154791753,0.16687355740560697
components,2018Q3,0.0,0,5,6869.775,5,2583.58,4,4187.061,4,1157.563,5,812.7529999999999,5,3575.156,5,2018-Q3,,0.43209988682307643,0.21770218069500463,0.45044602884935275,0.0789149273084922,0.04996105827969875,0.16687355740560697
components,2019Q1,364.21,5,5,6945.346,5,2914.078,4,3984.8419999999996,4,1383.165,5,505.00700000000006,5,3820.716,5,2019-Q1,1.0,0.3971643745322407,0.24864228068020147,0.38646701676001205,0.22364721490205428,-1.5991996150548407,0.22041915703758147
components,2019Q2,0.0,0,5,7303.121,5,3006.754,4,4239.909,4,1536.649,5,1183.9769999999999,5,3820.716,5,2019-Q2,,0.1630890409730306,0.23962984667185935,0.12062617381646623,0.2826130105183421,0.26644520966201196,0.06427067596754114
components,2019Q3,0.0,0,5,7487.918,5,3024.776,4,4403.388,4,1501.4769999999999,5,1105.832,5,3820.716,5,2019-Q3,,0.12348132017471339,0.21829980137372157,0.06796493972368546,0.3431474474800479,0.30578695498050346,0.06427067596754114
components,2020Q1,434.533,5,5,7036.348,5,2896.648,5,4139.700000000001,5,1306.334,5,898.111,5,3893.572,5,2020-Q1,1.0,0.02367321798182812,0.10807940764635544,-0.011440684107543774,0.11388435116899656,0.09504170419914694,0.08177991828583114
components,2020Q2,0.0,0,5,7163.206,5,2928.187,5,4235.019,5,1382.268,5,1079.05,5,3893.572,5,2020-Q2,,0.030413756075142972,0.004818339812313874,0.05907340675449167,-0.000648933491913243,0.5319892498030674,0.018711866635572737
components,2020Q3,0.0,0,5,7195.955,5,2907.694,5,4288.2609999999995,5,1387.4850000000001,5,1411.871,5,3893.572,5,2020-Q3,,-0.014892533374652867,-0.03406823414018117,0.0112754330951404,-0.10750674782069698,0.1614127636306718,0.018711866635572737
components,2021Q1,303.53999999999996,5,5,6565.12,5,2579.281,5,3985.839,5,1082.8519999999999,5,501.191,5,4191.988,5,2021-Q1,1.0,-0.14056072090076036,-0.17272061477597822,-0.10475811993409669,-0.38659484398606647,-1.206408335345208,0.08856704742475417
components,2021Q2,0.0,0,5,6747.486,5,2627.636,5,4119.85,5,303.287,5,90.423,5,4191.988,5,2021-Q2,,-0.042810314834295336,-0.10237795493744194,-0.00481813658264266,-3.3072535255385165,-8.932329164040123,0.07118722668099245
components,2021Q3,0.0,0,5,6643.873,5,2599.169,5,4044.7039999999997,5,1076.403,5,711.094,5,4191.988,5,2021-Q3,,-0.07816720759111448,-0.12658584339840928,-0.04705288693560778,-0.28415472643610246,-0.5174505761544885,0.07118722668099245
components,2022Q1,310.275,5,5,7782.395,5,3112.96,5,4669.4349999999995,5,1419.263,5,1141.919,5,5873.609,5,2022-Q1,1.0,0.07535469479511134,0.06593917043585529,0.0816317177560026,0.0223904942212964,-0.23640205653816074,0.3371073900220461
components,2022Q2,0.0,0,5,8431.483,5,3422.033,5,5009.45,5,1682.6170000000002,5,1365.04,5,5873.609,5,2022-Q2,,0.22135643278887002,0.24627231823889484,0.20433600495064327,0.3564477239918533,0.6328378655570532,0.286301148067568
components,2022Q3,0.0,0,5,8827.157,5,3628.251,5,5198.906,5,1976.672,5,1582.257,5,5873.609,5,2022-Q3,,0.23559918555883844,0.27578439308636593,0.20755443549085126,0.8465668558061226,0.9428518881572336,0.286301148067568
components,2023Q1,362.916,4,4,9553.243,4,3635.248,4,5917.995000000001,4,1634.878,4,1205.559,4,6190.414,4,2023-Q1,1.0,0.30454265635240313,0.2850091658120712,0.3165414975849085,0.34160041299717775,0.41015412767023424,0.3228259046971656
components,2023Q2,0.0,0,5,10698.0,5,4653.001,5,6044.999,5,2449.4089999999997,5,1965.472,5,6637.704,5,2023-Q2,,0.2725373901663862,0.3309780075267553,0.22755404922316783,0.4205692066943495,0.4190102937106201,0.11511435279427937
components,2023Q3,0.0,0,5,11109.742,5,4807.304,5,6302.438,5,2462.2,5,1964.8609999999999,5,6637.704,5,2023-Q3,,0.2410730150169104,0.2881596420779714,0.2051567980518016,0.31662050199009,0.30527401174943164,0.11511435279427937
components,2024Q1,473.45,5,5,10629.457,5,4595.607,5,6033.85,5,2350.738,5,1910.757,5,6781.17,5,2024-Q1,1.0,0.16955710907904337,0.21049580610352447,0.1383766583524616,0.15912704861196775,0.17192139031807813,0.13383545907269684
components,2024Q2,0.0,0,5,11037.79,5,4764.155,5,6273.635,5,2409.304,5,2139.54,5,6781.17,5,2024-Q2,,0.13449676067401176,0.2369584952630634,0.05668802855123057,0.321431417538011,0.43653355394150145,0.08711711990703673
components,2024Q3,47324.365,4,9,513982.42000000004,9,209233.051,9,304749.369,9,96357.104,9,67125.619,9,509984.92199999996,9,2024-Q3,1.0,0.9791860585426249,0.9777616348002305,0.9801640311189619,0.9745798815207232,0.9707194953390299,0.9869845093184931
components,2024Q4,61379.026000000005,4,4,485656.026,4,184134.921,4,301521.105,4,76271.45,4,71204.086,4,508896.917,4,2024-Q4,1.0,0.9771242579001789,0.9738924915823001,0.9790978545266341,0.9677179337746955,0.9724052212396912,0.9869566826241943
components,2025Q1,417968.01859,13,13,8213738.51783,13,1068841.22819,13,7144897.28964,13,381134.35019,13,261636.31114,13,4197507.42059,13,2025-Q1,0.998867257830881,0.9987058929405986,0.995700383856092,0.9991555022059241,0.9938322588902624,0.9926968967278491,0.9983844769477389
components,2025Q2,523022.46441,8,13,7221151.398589999,13,1008663.41569,13,6212487.9829,13,296865.39827,13,177064.54484000002,13,4074783.70209,13,2025-Q2,1.0,0.9984714639825782,0.9952767643538047,0.9989901574027559,0.9918841871971595,0.9879166097202953,0.9983358208690877
components,2025Q3,442650.11344,5,10,8789515.10868,10,1298597.90081,10,7490917.20787,10,577454.89281,10,439060.46444,10,5054971.89111,10,2025-Q3,0.8930885510629951,0.9415232338024629,0.8388777227581449,0.9593174826869227,0.8331348384094402,0.8471153191039065,0.8991122140764239
components,2025Q4,779363.64296,12,12,10609596.64447,12,1284884.22842,12,9324712.41605,12,580341.10742,12,373279.40489,12,4265552.53805,12,2025-Q4,0.9212446891070204,0.9542248360352947,0.8566914303038589,0.9676642998146503,0.8685747932985877,0.8092472151765704,0.880696131987477
components,2026Q1,481423.16466,8,9,8793693.00358,8,1236986.10967,8,7556706.89391,8,587907.19967,8,488095.94707,8,4883640.55199,8,2026-Q1,0.13180742167821222,0.06595118632341324,0.1359310991170768,0.05449590807893847,0.3517100140907685,0.46396540944340686,0.1404962392493059
components,2026Q2,0.0,0,2,6783.068,2,3070.6099999999997,2,3712.4580000000005,2,1425.944,2,582.77,2,4355.323,2,2026-Q2,,-1063.584845469631,-327.48958861268613,-1672.4163680504937,-207.1886794081675,-302.8326352420338,-934.587028123976
