section,target_metric,target_metric_label,target_transform,lag_quarters,lag_interpretation,observations,corr,r_squared,beta_target_per_1_capex_yoy
Server EMS,operating_income_usd_m,Operating income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),23,0.24665991108904248,0.06084111173845434,13001.164934439335
Server EMS,operating_income_usd_m,Operating income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),23,0.22540578900979855,0.05080776971912982,13446.986162985382
Server EMS,net_income_usd_m,Net income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,0.552226158911009,0.304953730585607,8044.066891468037
Server EMS,net_income_usd_m,Net income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.43627149201932486,0.19033281474876784,7510.256289851178
Server EMS,net_income_usd_m,Net income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.5502226335221516,0.30274494644005195,9431.761927864303
Server EMS,net_income_usd_m,Net income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.4690649525675045,0.22002192972715526,8972.24782899841
Server EMS,net_income_usd_m,Net income,YoY delta USDm,0,Same quarter,29,-0.060709162304259864,0.003685602387684967,-1177.5404763914598
Server EMS,net_income_usd_m,Net income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.39048409579036936,0.15247782906522236,-8771.641019094865
Server EMS,net_income_usd_m,Net income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),28,-0.5892453121938361,0.3472100379424114,-13359.770327010814
Server EMS,net_income_usd_m,Net income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),27,-0.5242308107176223,0.2748179429056556,-12276.07296417738
Server EMS,net_income_usd_m,Net income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.2821180682328993,0.07959060442346283,-13193.789501272982
Server EMS,net_income_usd_m,Net income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.21628692064666405,0.046780032042816354,-9677.416280616908
Server EMS,net_income_usd_m,Net income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),24,0.006939375306378731,4.81549296427789e-05,307.56444901789916
Server EMS,net_income_usd_m,Net income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),23,0.26067871759073763,0.06795339380475154,11202.288317898716
Server EMS,net_income_usd_m,Net income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),23,0.24427761607636786,0.059671553715953375,11850.040042319833
Server Networking,revenue_usd_m,Revenue,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,0.17914919233846704,0.03209443311552506,0.11562187953433556
Server Networking,revenue_usd_m,Revenue,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.6928262008283519,0.4800081445542478,0.45280744582389404
Server Networking,revenue_usd_m,Revenue,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.42729662131958546,0.1825824025911332,0.3006329598282805
Server Networking,revenue_usd_m,Revenue,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.10267743204217517,0.0105426550507755,0.07087608822127446
Server Networking,revenue_usd_m,Revenue,YoY %,0,Same quarter,29,0.2592674818855429,0.0672196271632703,0.18757461192226485
Server Networking,revenue_usd_m,Revenue,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.13541438653161061,0.018337056079732447,-0.08996920143395917
Server Networking,revenue_usd_m,Revenue,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),29,-0.3862944148458215,0.14922337494107563,-0.24061438404290228
Server Networking,revenue_usd_m,Revenue,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),28,-0.4202882119034603,0.17664218106500792,-0.32786228950507496
Server Networking,revenue_usd_m,Revenue,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),27,-0.43022024039879897,0.18508945524880038,-0.33736715032315234
Server Networking,revenue_usd_m,Revenue,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),26,-0.13482110245074097,0.018176729666033193,-0.20328996162874519
Server Networking,revenue_usd_m,Revenue,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),25,-0.14686005351965384,0.02156787531979559,-0.22097697126332205
Server Networking,revenue_usd_m,Revenue,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),24,0.017070833489107606,0.0002914133560128377,0.0262472578623696
Server Networking,revenue_usd_m,Revenue,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),23,0.323483362074595,0.10464148553908352,0.4855174558462779
Server Networking,gross_profit_usd_m,Gross profit,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.20534421389326435,0.0421662461794427,-0.05552383857970999
Server Networking,gross_profit_usd_m,Gross profit,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.6550388733740728,0.42907592563117464,0.1786441133732172
Server Networking,gross_profit_usd_m,Gross profit,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.03557273877213579,0.001265419743750613,0.023382390165304995
Server Networking,gross_profit_usd_m,Gross profit,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.295634973451343,0.08740003752757627,0.19332926096778785
Server Networking,gross_profit_usd_m,Gross profit,YoY %,0,Same quarter,29,0.699349535595095,0.4890897729370751,0.45565114636076703
Server Networking,gross_profit_usd_m,Gross profit,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),29,0.025612268829807862,0.0006559883146103474,0.01692163998583563
Server Networking,gross_profit_usd_m,Gross profit,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),29,-0.2271884750052868,0.05161460317522783,-0.15686793411570085
Server Networking,gross_profit_usd_m,Gross profit,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),28,-0.29362984569565387,0.0862184862832535,-0.2112176873384947
Server Networking,gross_profit_usd_m,Gross profit,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),27,-0.5651248850146293,0.31936613566279803,-0.22862475118909933
Server Networking,gross_profit_usd_m,Gross profit,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),26,-0.19318711471121233,0.037321261290443115,-0.2683807278224038
Server Networking,gross_profit_usd_m,Gross profit,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),25,-0.3274068649257123,0.10719525520048362,-0.4566725678690024
Server Networking,gross_profit_usd_m,Gross profit,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),24,-0.06336223862634803,0.00401477328374227,-0.08898769972340749
Server Networking,gross_profit_usd_m,Gross profit,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),23,0.10819560577346325,0.011706289108686674,0.14812127849489987
Server Networking,operating_income_usd_m,Operating income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.19296136225983151,0.03723408732516993,-406.64498621089353
Server Networking,operating_income_usd_m,Operating income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.5304248166686039,0.281350486137922,1274.3891995852894
Server Networking,operating_income_usd_m,Operating income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.01976107694212061,0.00039050016191241084,83.15365411135578
Server Networking,operating_income_usd_m,Operating income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.08008272837726371,0.006413243384346599,332.5664822214426
Server Networking,operating_income_usd_m,Operating income,YoY delta USDm,0,Same quarter,29,0.6141398856377759,0.3771677991311804,2758.9316841143955
Server Networking,operating_income_usd_m,Operating income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),29,0.009198986757600613,8.462135736651145e-05,41.63389047401499
Server Networking,operating_income_usd_m,Operating income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),29,-0.15606292515654882,0.02435563660841856,-1040.2984467473916
Server Networking,operating_income_usd_m,Operating income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),28,-0.4172217206750989,0.17407396420309024,-2882.478964372891
Server Networking,operating_income_usd_m,Operating income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),27,-0.7461586464792082,0.5567527257156839,-4715.0232022642285
Server Networking,operating_income_usd_m,Operating income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),26,-0.20944544185323724,0.04386739311309778,-2821.5951952499495
Server Networking,operating_income_usd_m,Operating income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),25,-0.14594367128557723,0.021299555188312617,-1940.0011850499377
Server Networking,operating_income_usd_m,Operating income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),24,-0.10969668679701756,0.012033363094242968,-1510.9608026141716
Server Networking,operating_income_usd_m,Operating income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),23,0.2592488866230986,0.06720998521531622,2426.9598192555186
Server Networking,net_income_usd_m,Net income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.011042997454044537,0.00012194779277003412,-32.95920595224359
Server Networking,net_income_usd_m,Net income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.30150337170725705,0.09090428315084441,976.5230750539065
Server Networking,net_income_usd_m,Net income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,-0.1319547154467286,0.017412046928627117,-613.4252298936306
Server Networking,net_income_usd_m,Net income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,-0.006731865050409624,4.5318007056926565e-05,-30.860155058693124
Server Networking,net_income_usd_m,Net income,YoY delta USDm,0,Same quarter,29,0.5604432271630819,0.31409661087296986,2606.6171231495146
Server Networking,net_income_usd_m,Net income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.004699956465013068,2.2089590773018133e-05,-21.787099190957058
Server Networking,net_income_usd_m,Net income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),29,-0.11145801698057325,0.012422889549241756,-737.4023941702209
Server Networking,net_income_usd_m,Net income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),28,-0.29944982128769515,0.08967019546923256,-1994.5625605588898
Server Networking,net_income_usd_m,Net income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),27,-0.6793395565360024,0.4615022330745324,-4195.818803352032
Server Networking,net_income_usd_m,Net income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),26,-0.125729411424089,0.01580788489704784,-1642.5893555463692
Server Networking,net_income_usd_m,Net income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),25,0.0017794843368938657,3.166564505250601e-06,23.18029274891418
Server Networking,net_income_usd_m,Net income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),24,-0.14972156047652993,0.02241654567152721,-1936.9606056968466
Server Networking,net_income_usd_m,Net income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),23,0.10135890494079489,0.010273627610797094,884.8182322684041
Server ODM,revenue_usd_m,Revenue,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),0,,,
Server ODM,revenue_usd_m,Revenue,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),0,,,
Server ODM,revenue_usd_m,Revenue,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),0,,,
Server ODM,revenue_usd_m,Revenue,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),0,,,
Server ODM,revenue_usd_m,Revenue,YoY %,0,Same quarter,1,,,
Server ODM,revenue_usd_m,Revenue,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),1,,,
Server ODM,revenue_usd_m,Revenue,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),1,,,
Server ODM,revenue_usd_m,Revenue,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),1,,,
Server ODM,revenue_usd_m,Revenue,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),0,,,
Server ODM,revenue_usd_m,Revenue,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),0,,,
Server ODM,revenue_usd_m,Revenue,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),0,,,
Server ODM,revenue_usd_m,Revenue,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),0,,,
Server ODM,revenue_usd_m,Revenue,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),0,,,
Server ODM,gross_profit_usd_m,Gross profit,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),0,,,
Server ODM,gross_profit_usd_m,Gross profit,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),0,,,
Server ODM,gross_profit_usd_m,Gross profit,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),0,,,
Server ODM,gross_profit_usd_m,Gross profit,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),0,,,
Server ODM,gross_profit_usd_m,Gross profit,YoY %,0,Same quarter,1,,,
Server ODM,gross_profit_usd_m,Gross profit,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),1,,,
Server ODM,gross_profit_usd_m,Gross profit,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),1,,,
Server ODM,gross_profit_usd_m,Gross profit,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),1,,,
Server ODM,gross_profit_usd_m,Gross profit,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),0,,,
Server ODM,gross_profit_usd_m,Gross profit,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),0,,,
Server ODM,gross_profit_usd_m,Gross profit,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),0,,,
Server ODM,gross_profit_usd_m,Gross profit,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),0,,,
Server ODM,gross_profit_usd_m,Gross profit,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),0,,,
Server ODM,operating_income_usd_m,Operating income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),0,,,
Server ODM,operating_income_usd_m,Operating income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),0,,,
Server ODM,operating_income_usd_m,Operating income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),0,,,
Server ODM,operating_income_usd_m,Operating income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),0,,,
Server ODM,operating_income_usd_m,Operating income,YoY delta USDm,0,Same quarter,1,,,
Server ODM,operating_income_usd_m,Operating income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),1,,,
Server ODM,operating_income_usd_m,Operating income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),1,,,
Server ODM,operating_income_usd_m,Operating income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),1,,,
Server ODM,operating_income_usd_m,Operating income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),0,,,
Server ODM,operating_income_usd_m,Operating income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),0,,,
Server ODM,operating_income_usd_m,Operating income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),0,,,
Server ODM,operating_income_usd_m,Operating income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),0,,,
Server ODM,operating_income_usd_m,Operating income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),0,,,
Server ODM,net_income_usd_m,Net income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),0,,,
Server ODM,net_income_usd_m,Net income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),0,,,
Server ODM,net_income_usd_m,Net income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),0,,,
Server ODM,net_income_usd_m,Net income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),0,,,
Server ODM,net_income_usd_m,Net income,YoY delta USDm,0,Same quarter,1,,,
Server ODM,net_income_usd_m,Net income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),1,,,
Server ODM,net_income_usd_m,Net income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),1,,,
Server ODM,net_income_usd_m,Net income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),1,,,
Server ODM,net_income_usd_m,Net income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),0,,,
Server ODM,net_income_usd_m,Net income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),0,,,
Server ODM,net_income_usd_m,Net income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),0,,,
Server ODM,net_income_usd_m,Net income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),0,,,
Server ODM,net_income_usd_m,Net income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),0,,,
Server OEM,revenue_usd_m,Revenue,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,0.14452143967842931,0.020886446526725885,1.0252565540184886
Server OEM,revenue_usd_m,Revenue,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.7430649124882963,0.5521454641712394,5.209572229308699
Server OEM,revenue_usd_m,Revenue,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.6580519668535258,0.4330323910797939,4.5869908493926355
Server OEM,revenue_usd_m,Revenue,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.05253330586826317,0.002759748225448494,0.3651008370581467
Server OEM,revenue_usd_m,Revenue,YoY %,0,Same quarter,29,-0.059838309916983655,0.0035806233337209842,-0.41161428060026345
Server OEM,revenue_usd_m,Revenue,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.02642551494126107,0.000698307839910812,-0.14775473610132547
Server OEM,revenue_usd_m,Revenue,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),29,-0.1912753321776445,0.03658625269966825,-0.8477191384699497
Server OEM,revenue_usd_m,Revenue,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),28,-0.26978769866610264,0.0727854023515518,-1.899806098559074
Server OEM,revenue_usd_m,Revenue,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),27,-0.23522199537627408,0.055329387108795904,-1.7691222198326808
Server OEM,revenue_usd_m,Revenue,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),26,-0.11242288254075482,0.012638904518772354,-1.5184149299350707
Server OEM,revenue_usd_m,Revenue,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),25,-0.12775852585187833,0.016322240927845063,-1.7491336379826141
Server OEM,revenue_usd_m,Revenue,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),24,0.052380819686831497,0.0027437502710643542,0.7247114732309151
Server OEM,revenue_usd_m,Revenue,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),23,0.3350582694192325,0.11226404390621099,4.668817439361684
Server OEM,gross_profit_usd_m,Gross profit,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,0.15255299395682587,0.023272415965191348,4.1659769438321295
Server OEM,gross_profit_usd_m,Gross profit,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.7846462730010402,0.6156697737344229,21.22009014842634
Server OEM,gross_profit_usd_m,Gross profit,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.5759267601333885,0.33169163303774163,15.506179794183748
Server OEM,gross_profit_usd_m,Gross profit,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,-0.09054022023678045,0.008197531480524708,-2.4271463074936483
Server OEM,gross_profit_usd_m,Gross profit,YoY %,0,Same quarter,29,-0.13093906608446576,0.017145039027072092,-3.485295936228935
Server OEM,gross_profit_usd_m,Gross profit,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.042955288789404904,0.0018451568349811746,-0.8869898600381586
Server OEM,gross_profit_usd_m,Gross profit,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),29,-0.18087040757760048,0.03271410433728732,-3.2623936272429455
Server OEM,gross_profit_usd_m,Gross profit,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),28,-0.25180585436361347,0.06340618829178932,-6.685096598690031
Server OEM,gross_profit_usd_m,Gross profit,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),27,-0.19485895034436104,0.03797001052930616,-5.5194115886018995
Server OEM,gross_profit_usd_m,Gross profit,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),26,-0.07939302996987266,0.006303253207797098,-4.048786456989955
Server OEM,gross_profit_usd_m,Gross profit,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),25,-0.16395306331775011,0.026880606971274177,-8.482986574525542
Server OEM,gross_profit_usd_m,Gross profit,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),24,0.053250678149839276,0.00283563472341777,2.7849245496467603
Server OEM,gross_profit_usd_m,Gross profit,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),23,0.344764025647715,0.1188622333808183,18.162273682859315
Server OEM,operating_income_usd_m,Operating income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,0.3404132196701327,0.11588116012618603,1031.42917754055
Server OEM,operating_income_usd_m,Operating income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.49742588631767676,0.24743251237892627,1643.042903521695
Server OEM,operating_income_usd_m,Operating income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.4996682060694528,0.24966831615666513,1740.3156155214233
Server OEM,operating_income_usd_m,Operating income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.4527691337014243,0.20499988843273823,1705.8448766840647
Server OEM,operating_income_usd_m,Operating income,YoY delta USDm,0,Same quarter,29,0.11729425570462647,0.013757942421302299,504.7917358254265
Server OEM,operating_income_usd_m,Operating income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.341352405809598,0.1165214649520005,-1585.7243446427815
Server OEM,operating_income_usd_m,Operating income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),29,-0.4615294643271213,0.2130094464420795,-2326.5393228487724
Server OEM,operating_income_usd_m,Operating income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),28,-0.5514634972295929,0.3041119887766932,-2893.642155908117
Server OEM,operating_income_usd_m,Operating income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),27,-0.47703527485800007,0.22756265345884769,-2787.6208688637084
Server OEM,operating_income_usd_m,Operating income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),26,-0.22342191945212792,0.04991735409167313,-2342.005289162546
Server OEM,operating_income_usd_m,Operating income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),25,-0.04275562264362422,0.0018280432676439924,-420.7560383242668
Server OEM,operating_income_usd_m,Operating income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),24,0.09011119326812456,0.008120027152205297,903.8174498173088
Server OEM,operating_income_usd_m,Operating income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),23,0.3088242727458506,0.09537243143700352,3038.011029702845
Server OEM,net_income_usd_m,Net income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,0.0708128153733388,0.005014454821098568,238.28059327800605
Server OEM,net_income_usd_m,Net income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.5399152598938618,0.2915084878662563,2069.9016620367333
Server OEM,net_income_usd_m,Net income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.42072576606456014,0.17701017023061097,1801.6028201087731
Server OEM,net_income_usd_m,Net income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.4637270875369169,0.21504281171547138,2258.5003490238373
Server OEM,net_income_usd_m,Net income,YoY delta USDm,0,Same quarter,29,0.19285057112466977,0.037191342783111314,1030.1219591155984
Server OEM,net_income_usd_m,Net income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.3756658942220123,0.14112486408162414,-1974.8567477201511
Server OEM,net_income_usd_m,Net income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),29,-0.3987026139932675,0.15896377440506448,-2392.2841384506737
Server OEM,net_income_usd_m,Net income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),28,-0.4964704298198965,0.24648288768555274,-3018.732122032113
Server OEM,net_income_usd_m,Net income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),27,-0.46782011438859006,0.2188556594265535,-3019.0797608226494
Server OEM,net_income_usd_m,Net income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),26,-0.25252595705514186,0.06376935898661536,-2953.2935604021036
Server OEM,net_income_usd_m,Net income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),25,-0.10659806597936262,0.011363147670540547,-1259.302730711427
Server OEM,net_income_usd_m,Net income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),24,0.1762726857816889,0.031072059752690024,2109.762151467573
Server OEM,net_income_usd_m,Net income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),23,0.35619053545758117,0.12687169754955838,4175.933571168073
components,revenue_usd_m,Revenue,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,0.1639484349280838,0.02687908931536813,29.664944954422833
components,revenue_usd_m,Revenue,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.821664417355185,0.6751324147476356,147.17091177793455
components,revenue_usd_m,Revenue,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.5379484564947785,0.2893885418451146,95.7080010845648
components,revenue_usd_m,Revenue,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,-0.04234104480571794,0.001792764075239814,-7.49478915767879
components,revenue_usd_m,Revenue,YoY %,0,Same quarter,29,-0.04302892639169402,0.001851488506421822,-7.543755981403643
components,revenue_usd_m,Revenue,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),28,-0.0024714659571803566,6.108143977501416e-06,-0.29013930891783996
components,revenue_usd_m,Revenue,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),27,-0.1533628415271456,0.023520161161280376,-22.71548700020475
components,revenue_usd_m,Revenue,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),26,-0.3635204511434203,0.13214711839951582,-124.42724690641712
components,revenue_usd_m,Revenue,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),25,-0.2185161997975017,0.04774932957394168,-75.8722452745408
components,revenue_usd_m,Revenue,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),24,-0.07759210496912007,0.0060205347535389475,-27.18216569866143
components,revenue_usd_m,Revenue,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),23,-0.1735341859377244,0.030114113689068706,-61.190055828993444
components,revenue_usd_m,Revenue,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),23,0.10743392542832335,0.011542048332938542,37.88571234265521
components,revenue_usd_m,Revenue,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),22,0.32652418930125326,0.10661804619884067,116.93161431792437
components,gross_profit_usd_m,Gross profit,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,0.2118391629884307,0.04487583097563891,11.914642371638502
components,gross_profit_usd_m,Gross profit,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.798788184061069,0.6380625629955803,44.48609239282483
components,gross_profit_usd_m,Gross profit,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.547243347708554,0.2994752816112653,30.284338131729776
components,gross_profit_usd_m,Gross profit,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,-0.03627515853912656,0.0013158871270387664,-1.9913970918396504
components,gross_profit_usd_m,Gross profit,YoY %,0,Same quarter,29,-0.05980622241036194,0.0035767842389976784,-3.2585068034764877
components,gross_profit_usd_m,Gross profit,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),28,-0.04504405597280609,0.0020289669784812883,-1.7420858088270224
